6888 8 8
8813 0 0
7463 7 7
5444 8 8
6766 7 7
7215 4 4
1456 4 2
4318 4 4
134 2 2
2539 3 3
9652 7 7
9577 9 9
5412 5 5
1331 6 6
3963 2 2
4218 3 3
6040 4 4
5370 3 3
9391 6 4
1359 5 7
60 5 5
5568 1 1
8134 6 6
8786 8 8
120 3 3
2247 3 3
5731 5 5
8877 0 0
569 4 4
6673 8 8
4370 5 5
7554 9 9
1800 6 6
5319 5 5
7082 9 9
6163 0 0
688 2 2
8344 0 0
4343 3 3
6177 2 2
5818 0 0
3540 4 4
8707 2 0
8065 9 9
2549 6 6
1311 5 5
5102 2 2
1355 2 6
9700 3 3
4540 1 1
5192 8 8
3933 4 2
7176 5 5
3474 8 8
2709 9 9
9503 0 0
8417 8 8
1060 2 2
1090 6 6
6778 8 8
1356 4 3
8871 2 2
5508 6 6
5928 3 3
7143 5 5
3152 4 4
9949 4 6
5699 4 4
6101 6 4
9066 6 2
5659 4 2
2866 1 1
3209 0 0
4527 6 2
6864 7 7
1398 7 7
4633 0 0
9205 9 7
7147 5 5
3460 2 2
5576 7 7
1120 8 8
8642 0 0
8429 2 2
6187 5 5
7533 7 7
3114 8 8
5664 7 7
2462 8 8
3387 2 2
6106 2 2
9045 3 3
347 8 8
9235 8 8
180 1 1
1239 9 7
2442 9 9
9448 9 7
3216 2 6
1463 5 5
5015 6 0
1977 9 9
7980 9 9
5133 2 2
1156 5 5
5051 6 4
9051 0 3
2133 3 3
9937 4 4
3729 0 0
6265 9 9
9459 1 1
4319 6 2
2498 8 8
3269 5 5
1765 1 1
7363 1 1
2160 9 9
1198 4 2
2947 3 3
59 6 4
7014 3 4
8665 9 9
8102 8 8
605 2 2
2629 1 1
975 0 0
7549 2 2
3422 1 1
28 0 0
7398 9 9
1536 2 2
8449 5 5
9464 5 7
6739 8 8
2103 9 9
6842 0 0
438 8 8
8732 9 9
486 6 6
7805 7 7
6323 9 9
6323 9 9
5847 8 8
8947 5 5
9843 1 1
2287 5 5
7216 5 5
4966 4 3
1517 3 3
2954 2 2
107 7 7
5071 4 4
7846 1 1
1406 7 7
3222 1 1
756 6 6
40 0 0
9076 6 6
6010 5 5
4547 1 1
1917 3 3
1946 7 7
7997 9 9
7258 3 3
9803 7 7
4839 5 5
5842 4 2
6784 2 4
8194 5 5
8172 2 6
1048 3 3
8408 4 4
3581 7 7
7101 6 6
3544 3 3
8185 9 9
3493 8 8
568 7 7
603 1 1
3562 9 9
1225 4 2
5374 0 0
1988 8 8
6399 3 3
7640 4 4
7201 2 4
4876 8 8
3490 9 9
9147 1 1
7764 9 9
1496 6 2
8379 2 2
9349 7 7
8288 6 6
8130 5 5
7222 2 2
7516 4 6
324 1 1
1528 4 4
5998 0 0
7223 2 2
9339 9 9
860 8 8
609 0 0
1651 5 5
3190 7 7
9098 3 3
1157 3 3
7783 6 0
3885 1 1
2206 7 7
862 9 9
8630 0 0
6829 6 0
320 7 7
2144 8 8
8002 9 9
1939 3 3
9552 0 0
1507 7 7
7490 1 1
5064 0 0
5720 0 0
8296 9 9
7553 3 3
2917 8 8
7323 9 9
9714 2 2
44 2 2
1287 3 3
6759 4 4
6209 4 4
7162 6 2
1580 4 4
2760 9 9
4855 0 0
982 5 5
5864 9 9
181 2 2
9505 9 9
5958 7 7
710 4 6
4938 3 3
1800 6 6
5260 0 0
3749 4 4
7502 9 7
6582 0 0
7890 9 9
2640 3 3
7733 2 2
6993 8 8
7206 5 5
690 2 2
7139 3 3
9872 5 5
2857 5 9
3325 3 3
8 9 9
4901 7 7
3764 2 2
2904 6 4
5405 3 3
6300 7 7
610 9 9
3886 1 1
4767 0 0
9440 1 1
5320 8 8
740 0 0
143 9 9
8961 4 4
6942 7 7
7877 4 6
8883 4 6
8503 7 7
8739 8 8
2751 2 2
4141 4 4
5987 3 3
9599 5 5
4486 6 2
2604 4 2
9352 5 5
4194 7 7
3995 2 2
2075 0 0
7112 5 5
7119 7 7
2090 6 2
7225 1 1
4128 4 4
5582 9 7
8768 2 2
8194 5 5
5437 6 6
1399 8 8
2808 0 0
8145 0 3
9477 0 0
3618 2 2
2958 1 1
2754 0 0
9742 7 7
8858 0 0
4670 2 2
2485 8 8
753 7 7
4319 6 6
135 5 5
5337 7 7
914 2 2
8334 5 7
5871 3 3
5987 3 3
8382 7 7
5516 2 2
6771 4 6
9088 8 8
8942 9 9
5936 7 7
8242 4 4
7150 6 0
2393 6 3
8857 1 1
8815 1 1
3035 5 5
477 3 3
5761 7 7
9967 6 0
3880 6 2
1463 5 5
698 4 4
7098 0 0
4572 6 6
1716 2 2
4452 5 5
6807 5 5
9925 6 6
7558 5 5
6505 1 1
3091 8 8
7745 7 7
280 1 1
3653 1 1
7539 1 1
1224 8 8
5695 8 8
255 2 2
981 2 2
9648 5 5
1846 2 4
1669 3 3
8193 6 6
2716 7 7
6493 5 5
4910 4 6
9141 9 9
9673 6 6
9835 3 3
6298 2 2
6073 3 3
8760 2 2
4640 0 0
286 7 7
4096 5 7
6607 3 3
789 8 8
9490 5 5
3442 1 1
4854 4 4
4714 9 9
5048 3 3
8393 7 7
2836 8 8
1065 8 8
2509 6 4
608 8 8
7764 9 9
4002 3 3
3516 9 9
4816 2 2
8168 6 6
3182 1 1
7442 0 0
3782 9 7
3190 7 9
2518 1 1
9012 2 2
3085 4 3
2673 2 2
5569 8 8
6866 8 8
291 3 4
740 0 0
537 9 9
4656 5 5
6693 4 2
6059 8 8
7294 3 3
5592 3 3
181 2 2
3169 9 9
8726 8 8
9942 7 7
8285 9 9
9492 7 7
6382 7 7
5972 7 7
9192 6 0
8478 9 9
6497 9 9
5634 4 6
2490 1 1
375 6 6
1538 6 6
5306 5 9
1537 4 6
3124 1 1
6480 7 7
6070 6 4
539 2 2
5171 1 1
2832 8 8
3962 7 7
6046 7 7
6033 4 6
7314 1 1
9595 9 9
1736 3 3
3438 8 8
9051 0 0
8342 2 2
9437 0 0
7322 7 7
1672 3 3
204 2 2
776 7 7
88 5 5
9360 5 5
5669 0 0
3701 3 3
5056 9 9
4901 7 7
4593 0 0
4508 7 7
7969 2 2
7473 9 9
5150 6 4
5564 0 0
5232 9 9
8579 3 3
1897 3 3
3954 2 2
4563 1 1
1207 9 9
2624 0 0
8175 0 0
4602 1 1
3678 1 1
4979 9 9
9248 3 3
3290 1 1
8439 4 6
3876 2 2
9810 4 4
2499 3 3
1616 3 3
6882 3 3
109 6 0
9670 1 1
9798 7 7
4095 4 6
5201 2 2
5690 8 8
4325 8 8
9646 2 2
5103 4 4
29 5 5
7184 7 7
8504 8 8
576 7 7
6356 0 0
7247 6 0
8318 7 7
7611 1 1
500 4 4
8821 4 4
8094 1 1
1235 1 1
5878 4 4
2236 6 6
9016 4 4
4806 9 9
3494 8 8
4946 0 0
1690 8 8
6746 6 4
8698 0 0
6026 7 7
3158 3 3
4219 5 5
7766 5 5
375 6 6
9175 1 1
1829 5 5
304 2 2
3765 9 9
8312 9 9
5849 4 4
4278 8 8
9555 7 7
3563 8 8
2284 3 3
8820 7 7
2878 4 4
7926 1 1
5441 6 6
6332 9 7
8460 9 9
1158 4 4
8400 8 8
6537 0 0
1690 8 8
1063 4 4
6099 4 4
7784 2 6
9664 0 2
7826 3 3
1488 5 5
8135 2 2
2588 2 4
5530 0 0
8832 5 5
2491 9 9
9506 6 4
4657 1 1
3457 2 2
3251 7 7
6720 0 0
1446 2 2
9410 2 2
4126 2 2
9572 0 0
5958 7 7
7966 2 4
9381 5 5
3776 8 8
6008 6 0
2992 4 4
5476 7 7
6807 5 5
6691 7 7
5717 8 8
7375 9 9
5704 8 8
8946 6 6
6894 2 2
8524 1 1
6858 3 3
6807 5 5
6533 7 7
3204 4 6
2015 3 3
6016 8 8
2919 6 6
3882 4 4
1950 1 1
1575 5 5
2996 4 4
1624 8 8
8582 6 0
9449 0 3
9314 8 8
2252 0 3
629 3 3
126 3 3
9281 7 7
388 7 7
1420 3 3
6901 2 1
4370 5 5
7702 2 2
4741 4 4
8413 4 4
5501 6 6
2435 9 9
5024 0 0
6579 5 5
9409 3 3
8884 2 0
5272 3 3
1594 3 3
4798 1 1
1365 3 3
4610 4 2
7591 1 1
8603 3 3
4665 9 9
8931 8 8
7760 8 8
8830 9 9
5899 3 3
6398 2 2
2438 8 8
1664 4 4
2942 0 0
43 7 7
6162 0 3
8331 0 0
5359 5 5
928 8 8
9693 1 1
2969 1 1
1891 0 0
700 3 3
9910 2 2
933 5 5
5863 3 3
588 5 7
6254 7 7
3740 4 4
226 1 1
2918 4 4
6255 0 0
7705 2 2
2644 1 1
8788 9 9
5390 1 1
2316 9 9
893 3 3
9561 6 6
5352 3 0
7482 1 1
