4166 7 7
5280 7 7
4817 8 8
632 1 1
6723 5 5
2708 4 4
8796 0 0
6756 8 8
850 9 9
4754 1 1
5554 5 5
1606 0 0
7938 6 2
603 1 1
4778 6 6
1787 6 6
8613 8 8
6163 0 0
7109 5 5
4894 6 2
898 4 4
1085 0 0
5441 6 0
267 0 0
9170 4 4
1213 4 4
9042 9 9
459 6 6
1837 5 5
5193 1 1
8133 3 3
2309 4 4
6673 8 8
4359 5 5
1455 3 3
3600 1 1
2152 7 7
5755 6 6
9933 0 3
8917 8 8
4917 7 7
7516 4 6
4626 8 8
6033 4 4
9809 6 0
2335 6 4
7225 1 1
443 5 5
1272 5 5
9180 1 1
9666 6 6
2852 7 7
7895 5 5
9794 6 6
7910 3 3
2949 0 0
9497 6 6
6358 8 8
852 2 1
3046 7 7
8482 0 0
9851 4 4
4592 5 5
8699 0 0
9904 0 0
2721 2 2
7685 7 5
5895 4 4
7306 1 1
9388 4 4
8810 3 3
2521 5 5
4248 8 8
9642 8 8
2743 0 0
7107 1 1
7147 5 5
586 9 9
8505 6 0
7030 7 7
615 2 3
5592 3 3
8762 5 5
4502 1 1
8985 4 4
7720 4 4
4869 1 1
4651 1 1
960 8 8
439 0 0
5539 4 4
7817 4 6
1966 8 8
7251 1 1
2531 0 0
6013 2 2
8443 0 0
3190 7 9
8040 7 7
1608 4 4
8529 9 9
8730 0 3
1184 0 0
4041 2 2
1815 6 4
6049 5 5
5303 6 6
693 4 4
6960 0 0
9875 1 1
3619 0 0
5316 6 6
5368 7 7
7564 6 6
6593 7 7
8819 7 7
219 0 0
1217 3 3
8532 4 2
5852 6 6
4860 5 5
1566 7 7
5376 2 2
9770 3 3
2356 9 9
2548 5 5
590 3 3
6225 6 6
385 0 0
2109 8 8
4754 1 1
4234 4 4
2774 5 5
3967 3 3
3508 2 4
3060 0 0
695 9 9
1571 2 2
3445 7 7
9359 4 3
1682 7 7
2896 6 6
368 2 2
9909 1 1
7381 6 8
1992 7 7
838 4 4
347 8 8
5637 6 3
904 4 4
6745 7 7
9467 0 0
1065 8 8
4590 6 6
9961 6 6
9819 3 3
3163 2 2
7189 1 1
8504 8 8
9555 7 7
7355 9 9
9766 6 3
1873 1 1
2376 3 3
1652 1 1
7758 8 8
9227 8 8
1181 3 3
2944 3 3
2409 6 0
938 2 2
8781 5 5
8692 8 8
2608 8 8
3001 8 8
2249 7 7
9108 9 9
1750 2 2
393 6 6
5907 0 0
9362 2 4
3 7 7
548 5 5
5953 3 3
2731 6 2
5217 9 7
1326 5 5
1967 7 7
199 2 2
1141 2 2
1711 7 7
4790 0 0
7670 6 6
6109 7 7
7604 7 7
7304 6 6
1692 1 1
576 7 7
4865 3 3
2400 1 1
7924 3 3
560 5 5
4417 0 0
936 9 9
2736 3 3
3319 7 7
5410 2 2
2176 0 0
8374 5 5
1057 0 0
4850 3 3
3117 3 3
8189 7 7
2510 4 6
1004 6 3
6689 3 4
5200 4 2
6527 4 2
1574 9 9
1039 0 0
4733 7 7
2735 9 9
7547 7 7
3186 0 0
3332 7 7
1454 9 9
5715 7 7
9022 7 7
6108 7 7
9182 1 3
7165 8 8
7600 0 0
2347 9 9
4836 4 4
2532 9 7
6660 0 3
9295 7 7
8086 3 4
2640 3 3
5507 5 5
5947 4 4
6993 8 8
9199 6 3
1834 9 9
8401 6 0
135 5 5
9196 8 8
5485 4 4
4406 7 7
3565 8 8
9520 8 8
7844 5 5
7340 7 7
1137 0 0
9085 3 3
8635 8 8
2167 9 9
4389 2 2
6119 2 2
5710 5 5
4083 9 7
2873 6 6
6892 2 2
2439 9 7
6679 0 0
8642 0 0
73 0 0
7288 0 0
1407 9 7
1640 5 5
6299 9 9
7822 9 9
7820 6 4
1438 5 5
2989 4 4
9799 7 7
225 8 8
4516 1 1
7080 0 0
951 0 0
9816 6 6
7970 5 5
3884 8 8
87 2 2
6842 0 0
1711 7 7
4143 8 8
2392 1 1
9596 2 2
412 4 4
5954 4 2
709 9 9
3989 3 3
6583 0 0
1570 6 2
8797 7 7
5454 3 4
6188 2 0
1738 9 9
22 2 2
8234 6 6
8238 2 2
1796 6 0
1993 8 8
3210 9 9
8424 2 2
3137 7 7
5269 3 3
7705 2 0
4258 8 8
8825 4 2
5094 9 9
9813 0 0
601 0 0
6831 5 5
2824 4 4
9245 4 4
7488 8 8
1301 5 5
8026 7 7
5441 6 2
5453 9 5
3606 9 5
8140 9 9
4475 6 0
1925 5 9
1455 3 6
5895 4 4
3359 6 6
9990 6 6
7969 2 2
8688 6 6
868 3 3
1302 8 8
3066 3 4
1712 0 0
3959 5 5
7713 1 1
8622 9 9
6639 1 1
4188 0 0
7066 8 8
7887 2 2
4142 5 5
4081 1 1
9840 2 2
7805 7 7
3116 1 1
5489 3 3
4446 9 9
3841 7 7
3595 3 4
3401 0 2
6477 3 3
9937 4 4
4405 7 7
2478 5 7
7701 7 7
1727 1 1
8924 5 5
1524 0 0
8611 9 9
9830 8 8
7183 9 9
2510 4 3
5522 2 2
1154 0 0
7797 2 2
3575 2 2
8283 1 1
5135 6 6
7871 0 0
3090 8 8
9786 9 9
283 1 1
5600 1 1
5775 7 7
2725 5 5
6742 0 0
8955 5 5
7903 0 0
6899 9 7
277 4 4
8385 1 1
8571 2 2
9439 0 0
3009 5 5
5361 8 8
9695 6 2
987 6 0
8020 5 5
6066 2 2
4566 0 0
3002 1 1
3571 7 7
7239 0 0
3358 4 4
7938 6 2
7429 5 5
1257 2 2
8777 4 4
2528 6 6
8141 5 5
2515 0 0
9437 0 0
1904 7 7
5492 2 2
2118 8 8
1833 3 0
2462 8 8
7502 9 7
5638 8 8
1186 9 9
8740 2 2
6241 8 8
3762 8 8
2315 2 2
5098 6 8
1211 6 6
7083 4 2
1954 0 0
2560 7 7
69 4 4
5212 4 4
6795 7 7
9615 3 3
4783 9 9
537 9 9
1764 7 7
569 4 6
1307 9 9
2916 5 5
6543 8 8
5140 1 1
2170 2 2
3670 7 7
6678 2 2
4617 1 1
6557 7 7
8450 6 4
218 8 8
1326 5 5
4470 6 6
6510 9 9
4745 1 1
5329 1 1
5223 1 1
914 2 2
4021 8 8
7362 4 4
9912 2 2
983 0 0
6522 2 2
6164 3 3
6188 2 2
4491 6 3
532 6 6
2186 9 9
4127 5 5
7880 1 1
9694 3 3
8739 8 8
7902 8 8
9603 0 0
5595 4 6
6778 8 8
4750 8 8
3852 9 9
8932 3 3
7213 2 0
2370 6 0
6262 4 2
7897 2 2
9754 0 0
2427 5 5
0 1 1
5813 1 1
4757 3 3
7791 8 8
3977 5 5
9809 6 0
6677 6 2
2165 6 6
224 0 0
8799 2 2
8756 4 4
8722 6 2
9391 6 6
7703 7 7
5860 0 0
9747 9 9
5075 7 5
8449 5 5
3062 8 5
6693 4 4
337 4 2
8456 9 9
510 3 3
7286 0 3
8917 8 8
7904 8 8
3218 5 5
6355 0 5
3661 2 2
6200 6 6
9776 7 7
6095 8 8
3685 3 3
911 9 9
3249 3 3
2255 0 0
3887 7 7
9674 7 7
3456 3 3
478 6 6
2180 1 1
5583 4 4
1355 2 2
7778 4 4
93 6 6
7060 1 1
320 7 7
4496 6 6
3700 7 7
3031 6 6
7404 3 3
5310 5 5
303 1 1
7348 5 5
2619 4 4
6393 2 2
9880 8 8
4912 8 8
2120 3 3
5157 6 6
5809 1 1
5252 8 8
9620 2 2
9810 4 4
4528 3 4
9174 9 7
3262 9 9
4878 0 0
5964 4 4
2099 7 7
7492 5 5
1547 5 5
4323 4 3
4644 7 7
364 4 2
142 0 0
6021 6 6
1225 4 2
5119 6 6
218 8 8
2766 7 7
3317 6 6
5186 8 8
5847 8 8
6235 9 9
4644 7 8
6229 7 7
4439 1 1
5750 7 9
4606 2 2
9033 2 2
870 9 9
8133 3 3
2604 4 4
3650 6 4
8783 2 2
9844 7 7
4938 3 3
69 4 4
926 7 7
1858 5 5
5717 8 8
366 9 9
5093 5 5
1852 8 8
4256 6 6
4293 1 1
2261 8 8
3435 7 7
7359 7 7
6384 1 1
5398 1 1
3790 0 6
3841 7 7
80 1 1
1159 7 7
8851 5 5
1896 7 7
1817 9 9
297 8 8
5880 0 0
9738 4 4
7265 4 4
1281 6 4
9098 3 3
3901 4 4
5371 4 6
5230 3 3
3926 9 9
9267 7 7
2677 1 1
5500 4 4
8028 3 3
842 0 0
4863 5 5
1731 5 5
8902 0 6
7292 9 7
3579 8 8
4442 2 2
7978 8 8
2091 9 9
5676 2 2
2003 2 2
9851 4 4
2249 7 7
5241 7 7
8 9 9
8600 3 3
3058 5 5
5246 0 0
371 8 8
4764 0 0
1901 7 7
2759 6 2
9494 5 9
9258 5 5
3280 4 4
6411 5 5
8387 9 9
5740 7 7
7413 3 3
5524 4 4
4673 9 9
3370 9 9
671 5 5
1386 9 9
8906 9 9
2075 0 0
2545 2 2
6518 5 5
6937 4 4
4597 8 8
712 5 5
7036 1 1
790 9 8
5428 4 4
83 1 1
7174 9 9
5896 9 9
4895 4 6
6292 4 4
1614 8 8
7647 9 9
7563 4 2
8306 9 9
755 1 1
2661 7 7
4226 4 4
135 5 5
5039 4 4
1720 3 6
7784 2 2
5986 4 4
5149 8 8
8804 0 0
7857 5 7
702 5 5
3928 3 3
3244 4 4
6158 5 5
6704 3 3
2719 3 3
6369 9 7
1196 4 4
6613 6 4
9210 7 7
5389 4 4
6724 2 2
6802 0 0
2026 5 7
8098 6 6
4517 6 6
5134 5 5
9386 3 3
2200 0 0
3385 2 2
8953 0 2
5425 8 8
2004 6 6
46 5 5
2547 3 3
2748 4 6
6692 6 4
1311 5 5
3968 0 0
3750 8 8
9028 3 3
8980 6 2
5178 7 7
6207 4 4
8362 2 2
9373 8 8
6492 6 6
7194 3 3
6450 3 3
6374 1 1
1645 7 7
7596 4 4
1255 9 9
3248 1 1
7017 8 8
1005 4 6
412 4 4
1040 2 2
5714 3 3
6828 7 7
5711 2 2
2588 2 2
3034 5 5
1142 5 5
3072 0 0
1922 3 3
4957 7 7
210 7 7
8460 9 9
1571 2 2
36 1 1
896 9 9
6204 6 2
4831 2 0
5882 5 5
2965 3 3
2173 2 2
3433 2 2
2901 1 1
8885 9 9
6680 2 2
9049 3 3
4391 5 5
4273 8 8
7810 6 6
3881 3 3
4033 9 9
2376 3 3
9927 3 2
3256 8 8
6441 9 9
2589 6 2
7372 1 1
9823 6 6
1110 9 7
588 5 5
3245 9 9
9875 1 1
5997 6 2
9720 6 0
2871 7 7
8972 0 0
1160 0 0
6103 4 4
1405 1 1
4010 3 3
8995 3 3
5233 3 3
5681 1 1
9257 6 6
2773 8 8
5465 8 8
5484 2 2
783 0 0
6219 2 2
9655 8 8
8375 7 7
2937 4 4
5779 4 6
4515 1 1
9084 6 6
9216 2 2
7224 9 7
811 9 9
3318 3 3
6327 0 3
1057 0 0
7368 3 3
6557 7 7
4711 7 7
2871 7 7
4229 4 6
3613 3 3
9711 1 3
1098 0 0
2049 9 9
5047 8 8
6811 8 8
6798 3 3
8956 6 0
1953 1 1
4393 6 6
5789 3 3
1572 2 2
1835 4 6
2744 2 2
65 0 0
1104 3 3
1329 3 0
4007 4 4
2261 8 8
601 0 0
5174 0 0
1045 2 2
1324 2 2
3530 4 3
5327 7 7
3960 5 7
2605 9 9
2681 6 2
4163 2 2
6119 2 2
2743 0 0
3823 2 2
7179 3 3
8613 8 8
6095 8 8
8095 0 0
7340 7 5
6676 2 2
8342 2 2
1897 3 3
513 1 1
3063 6 4
9555 7 7
5435 8 8
3299 6 6
1883 9 7
5783 2 2
7377 5 5
6123 3 3
9639 6 3
7764 9 9
800 2 2
4822 7 7
1591 2 2
6865 8 8
8726 8 8
2016 7 7
5009 2 2
3070 2 2
8583 3 3
6020 0 0
1955 3 3
8620 8 8
8667 6 6
7394 7 7
226 1 1
4665 9 9
3150 7 7
